"subject" "activity" "variable" "value"
"5361" 24 "STANDING" "fBodyAccJerkmeanFreqX" 0.207088443601449
"5362" 24 "WALKING" "fBodyAccJerkmeanFreqX" -0.253177488803448
"5363" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.398144618
"5364" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.392831269898305
"5365" 25 "LAYING" "fBodyAccJerkmeanFreqX" -0.0416113196575342
"5366" 25 "SITTING" "fBodyAccJerkmeanFreqX" 0.176656276830769
"5367" 25 "STANDING" "fBodyAccJerkmeanFreqX" 0.186395511032432
"5368" 25 "WALKING" "fBodyAccJerkmeanFreqX" -0.223500510481081
"5369" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.419732508103448
"5370" 25 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.410294109653846
"5371" 26 "LAYING" "fBodyAccJerkmeanFreqX" 0.137090425315789
"5372" 26 "SITTING" "fBodyAccJerkmeanFreqX" 0.17657695075641
"5373" 26 "STANDING" "fBodyAccJerkmeanFreqX" 0.267659898704054
"5374" 26 "WALKING" "fBodyAccJerkmeanFreqX" -0.254935528889831
"5375" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.5212878612
"5376" 26 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.222513914852727
"5377" 27 "LAYING" "fBodyAccJerkmeanFreqX" 0.0961256024564865
"5378" 27 "SITTING" "fBodyAccJerkmeanFreqX" 0.194318820804286
"5379" 27 "STANDING" "fBodyAccJerkmeanFreqX" 0.29614372759125
"5380" 27 "WALKING" "fBodyAccJerkmeanFreqX" -0.268722350470175
"5381" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.331351997727273
"5382" 27 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.361648357411765
"5383" 28 "LAYING" "fBodyAccJerkmeanFreqX" 0.104292020185
"5384" 28 "SITTING" "fBodyAccJerkmeanFreqX" 0.147680902402778
"5385" 28 "STANDING" "fBodyAccJerkmeanFreqX" 0.146890848677215
"5386" 28 "WALKING" "fBodyAccJerkmeanFreqX" -0.353217731666667
"5387" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.276941823673913
"5388" 28 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.232074537770588
"5389" 29 "LAYING" "fBodyAccJerkmeanFreqX" 0.138616312664928
"5390" 29 "SITTING" "fBodyAccJerkmeanFreqX" 0.277955332916667
"5391" 29 "STANDING" "fBodyAccJerkmeanFreqX" 0.303254910076923
"5392" 29 "WALKING" "fBodyAccJerkmeanFreqX" -0.201300454630189
"5393" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.270161022958333
"5394" 29 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.379789331795918
"5395" 30 "LAYING" "fBodyAccJerkmeanFreqX" 0.0410381510042857
"5396" 30 "SITTING" "fBodyAccJerkmeanFreqX" 0.136689127145161
"5397" 30 "STANDING" "fBodyAccJerkmeanFreqX" 0.0608341046813559
"5398" 30 "WALKING" "fBodyAccJerkmeanFreqX" -0.268877781692308
"5399" 30 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" -0.307116650137097
"5400" 30 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqX" -0.4436963292
"5401" 1 "LAYING" "fBodyAccJerkmeanFreqY" 0.024513618956
"5402" 1 "SITTING" "fBodyAccJerkmeanFreqY" 0.0475437839595745
"5403" 1 "STANDING" "fBodyAccJerkmeanFreqY" 0.0391618954943396
"5404" 1 "WALKING" "fBodyAccJerkmeanFreqY" -0.386237143210526
"5405" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.33758970122449
"5406" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.509495531698113
"5407" 2 "LAYING" "fBodyAccJerkmeanFreqY" 0.1212064240125
"5408" 2 "SITTING" "fBodyAccJerkmeanFreqY" 0.0262448647134783
"5409" 2 "STANDING" "fBodyAccJerkmeanFreqY" -0.0569368291814815
"5410" 2 "WALKING" "fBodyAccJerkmeanFreqY" -0.263574018186441
"5411" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.357514501744681
"5412" 2 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.287688885375
"5413" 3 "LAYING" "fBodyAccJerkmeanFreqY" -0.0131774961758065
"5414" 3 "SITTING" "fBodyAccJerkmeanFreqY" -0.0959148729942308
"5415" 3 "STANDING" "fBodyAccJerkmeanFreqY" -0.258164810172131
"5416" 3 "WALKING" "fBodyAccJerkmeanFreqY" -0.258667984862069
"5417" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.356023306938775
"5418" 3 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.453789820355932
"5419" 4 "LAYING" "fBodyAccJerkmeanFreqY" 0.0987428836296296
"5420" 4 "SITTING" "fBodyAccJerkmeanFreqY" -0.075289966262
"5421" 4 "STANDING" "fBodyAccJerkmeanFreqY" -0.126450632983929
"5422" 4 "WALKING" "fBodyAccJerkmeanFreqY" -0.385880862833333
"5423" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.181293185048889
"5424" 4 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.39270192625
"5425" 5 "LAYING" "fBodyAccJerkmeanFreqY" 0.195677336307692
"5426" 5 "SITTING" "fBodyAccJerkmeanFreqY" -0.131861736040909
"5427" 5 "STANDING" "fBodyAccJerkmeanFreqY" -0.143681804520893
"5428" 5 "WALKING" "fBodyAccJerkmeanFreqY" -0.534049822678571
"5429" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.470994737234043
"5430" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.577009359574468
"5431" 6 "LAYING" "fBodyAccJerkmeanFreqY" -0.0222029460298246
"5432" 6 "SITTING" "fBodyAccJerkmeanFreqY" -0.150934459496364
"5433" 6 "STANDING" "fBodyAccJerkmeanFreqY" -0.251013912454386
"5434" 6 "WALKING" "fBodyAccJerkmeanFreqY" -0.466305754035088
"5435" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.48434366125
"5436" 6 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.501170339607843
"5437" 7 "LAYING" "fBodyAccJerkmeanFreqY" -0.0451342616019231
"5438" 7 "SITTING" "fBodyAccJerkmeanFreqY" -0.0815021323520833
"5439" 7 "STANDING" "fBodyAccJerkmeanFreqY" -0.188479735466038
"5440" 7 "WALKING" "fBodyAccJerkmeanFreqY" -0.287013819157895
"5441" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.414196284085106
"5442" 7 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.425313822294118
"5443" 8 "LAYING" "fBodyAccJerkmeanFreqY" 0.00667286421111111
"5444" 8 "SITTING" "fBodyAccJerkmeanFreqY" 0.0527157003152174
"5445" 8 "STANDING" "fBodyAccJerkmeanFreqY" -0.0598195579537037
"5446" 8 "WALKING" "fBodyAccJerkmeanFreqY" -0.4192779011875
"5447" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.337650965236842
"5448" 8 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.344029932341463
"5449" 9 "LAYING" "fBodyAccJerkmeanFreqY" -0.227093669698
"5450" 9 "SITTING" "fBodyAccJerkmeanFreqY" -0.27190085077
"5451" 9 "STANDING" "fBodyAccJerkmeanFreqY" -0.0981894026
"5452" 9 "WALKING" "fBodyAccJerkmeanFreqY" -0.389047303846154
"5453" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.232042826333571
"5454" 9 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.52927597244898
"5455" 10 "LAYING" "fBodyAccJerkmeanFreqY" 0.0425942300482759
"5456" 10 "SITTING" "fBodyAccJerkmeanFreqY" -0.0261859265331481
"5457" 10 "STANDING" "fBodyAccJerkmeanFreqY" -0.187095243409091
"5458" 10 "WALKING" "fBodyAccJerkmeanFreqY" -0.148445687402075
"5459" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.297763023710526
"5460" 10 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.370854829787234
"5461" 11 "LAYING" "fBodyAccJerkmeanFreqY" 0.00344999603508772
"5462" 11 "SITTING" "fBodyAccJerkmeanFreqY" -0.0805058031716981
"5463" 11 "STANDING" "fBodyAccJerkmeanFreqY" -0.0305094144893617
"5464" 11 "WALKING" "fBodyAccJerkmeanFreqY" -0.427889402576271
"5465" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.455972775869565
"5466" 11 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.461641074074074
"5467" 12 "LAYING" "fBodyAccJerkmeanFreqY" -0.017661749435
"5468" 12 "SITTING" "fBodyAccJerkmeanFreqY" -0.098733235372549
"5469" 12 "STANDING" "fBodyAccJerkmeanFreqY" -0.174967084639344
"5470" 12 "WALKING" "fBodyAccJerkmeanFreqY" -0.22346071292
"5471" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.386695904413043
"5472" 12 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.380249904980769
"5473" 13 "LAYING" "fBodyAccJerkmeanFreqY" 0.0656536996983871
"5474" 13 "SITTING" "fBodyAccJerkmeanFreqY" -0.00193284292653061
"5475" 13 "STANDING" "fBodyAccJerkmeanFreqY" -0.047896000245614
"5476" 13 "WALKING" "fBodyAccJerkmeanFreqY" -0.447119510526316
"5477" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.45664123893617
"5478" 13 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.586022409090909
"5479" 14 "LAYING" "fBodyAccJerkmeanFreqY" -0.231153333607843
"5480" 14 "SITTING" "fBodyAccJerkmeanFreqY" -0.232143578944444
"5481" 14 "STANDING" "fBodyAccJerkmeanFreqY" -0.212196767033333
"5482" 14 "WALKING" "fBodyAccJerkmeanFreqY" -0.363463832288136
"5483" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.306938978377778
"5484" 14 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.487347927037037
"5485" 15 "LAYING" "fBodyAccJerkmeanFreqY" 0.0141056829361111
"5486" 15 "SITTING" "fBodyAccJerkmeanFreqY" -6.7038305084726e-06
"5487" 15 "STANDING" "fBodyAccJerkmeanFreqY" -0.173615099864151
"5488" 15 "WALKING" "fBodyAccJerkmeanFreqY" -0.330560047666667
"5489" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.386323443795238
"5490" 15 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.468496864166667
"5491" 16 "LAYING" "fBodyAccJerkmeanFreqY" -0.0185799188572857
"5492" 16 "SITTING" "fBodyAccJerkmeanFreqY" -0.027202812815942
"5493" 16 "STANDING" "fBodyAccJerkmeanFreqY" -0.0110757034462821
"5494" 16 "WALKING" "fBodyAccJerkmeanFreqY" -0.396511933696078
"5495" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.417064208808511
"5496" 16 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.535799234509804
"5497" 17 "LAYING" "fBodyAccJerkmeanFreqY" 0.0279305879725352
"5498" 17 "SITTING" "fBodyAccJerkmeanFreqY" 0.0885338998796875
"5499" 17 "STANDING" "fBodyAccJerkmeanFreqY" 0.0739987319439744
"5500" 17 "WALKING" "fBodyAccJerkmeanFreqY" -0.40049341595082
"5501" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.559085845869565
"5502" 17 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.474055998333333
"5503" 18 "LAYING" "fBodyAccJerkmeanFreqY" 0.0551692814758462
"5504" 18 "SITTING" "fBodyAccJerkmeanFreqY" 0.00687195409298246
"5505" 18 "STANDING" "fBodyAccJerkmeanFreqY" -0.157432016482192
"5506" 18 "WALKING" "fBodyAccJerkmeanFreqY" -0.337293285178571
"5507" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.430209134836364
"5508" 18 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.466043113965517
"5509" 19 "LAYING" "fBodyAccJerkmeanFreqY" 0.0838227031284337
"5510" 19 "SITTING" "fBodyAccJerkmeanFreqY" -0.0925759101945205
"5511" 19 "STANDING" "fBodyAccJerkmeanFreqY" -0.11251381169863
"5512" 19 "WALKING" "fBodyAccJerkmeanFreqY" -0.388095890192308
"5513" 19 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.387547819487179
"5514" 19 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.364347950525
"5515" 20 "LAYING" "fBodyAccJerkmeanFreqY" 0.0212201874367647
"5516" 20 "SITTING" "fBodyAccJerkmeanFreqY" -0.124408290681364
"5517" 20 "STANDING" "fBodyAccJerkmeanFreqY" -0.316121168630137
"5518" 20 "WALKING" "fBodyAccJerkmeanFreqY" -0.475080055294118
"5519" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.4985269758
"5520" 20 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.55340726627451
"5521" 21 "LAYING" "fBodyAccJerkmeanFreqY" -0.0257551308055556
"5522" 21 "SITTING" "fBodyAccJerkmeanFreqY" -0.0118456245047059
"5523" 21 "STANDING" "fBodyAccJerkmeanFreqY" -0.11577347441236
"5524" 21 "WALKING" "fBodyAccJerkmeanFreqY" -0.364918893846154
"5525" 21 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.431506656453333
"5526" 21 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.297830831408511
"5527" 22 "LAYING" "fBodyAccJerkmeanFreqY" -0.12196479475
"5528" 22 "SITTING" "fBodyAccJerkmeanFreqY" -0.0605385147354839
"5529" 22 "STANDING" "fBodyAccJerkmeanFreqY" -0.243211290984127
"5530" 22 "WALKING" "fBodyAccJerkmeanFreqY" -0.0787882256
"5531" 22 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.400892381111111
"5532" 22 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.270497675785714
"5533" 23 "LAYING" "fBodyAccJerkmeanFreqY" 0.0982745766404167
"5534" 23 "SITTING" "fBodyAccJerkmeanFreqY" -0.0438597429455882
"5535" 23 "STANDING" "fBodyAccJerkmeanFreqY" -0.0878295931260294
"5536" 23 "WALKING" "fBodyAccJerkmeanFreqY" -0.278843950576271
"5537" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.181909200418519
"5538" 23 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.357319836562745
"5539" 24 "LAYING" "fBodyAccJerkmeanFreqY" 0.0753041126791667
"5540" 24 "SITTING" "fBodyAccJerkmeanFreqY" -0.0884463992352941
"5541" 24 "STANDING" "fBodyAccJerkmeanFreqY" -0.131947804072174
"5542" 24 "WALKING" "fBodyAccJerkmeanFreqY" -0.439634005689655
"5543" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.415305377727273
"5544" 24 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.508876718135593
"5545" 25 "LAYING" "fBodyAccJerkmeanFreqY" -0.279813645884932
"5546" 25 "SITTING" "fBodyAccJerkmeanFreqY" -0.0408130188664615
"5547" 25 "STANDING" "fBodyAccJerkmeanFreqY" -0.108166388858784
"5548" 25 "WALKING" "fBodyAccJerkmeanFreqY" -0.54613878577027
"5549" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.544902332586207
"5550" 25 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.601971415384615
"5551" 26 "LAYING" "fBodyAccJerkmeanFreqY" 0.127044302263158
"5552" 26 "SITTING" "fBodyAccJerkmeanFreqY" 0.0466390168589744
"5553" 26 "STANDING" "fBodyAccJerkmeanFreqY" -0.0854585422074324
"5554" 26 "WALKING" "fBodyAccJerkmeanFreqY" -0.408094837118644
"5555" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.4566796268
"5556" 26 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.477676635818182
"5557" 27 "LAYING" "fBodyAccJerkmeanFreqY" 0.0629930660081081
"5558" 27 "SITTING" "fBodyAccJerkmeanFreqY" -0.0105794955342857
"5559" 27 "STANDING" "fBodyAccJerkmeanFreqY" -0.03292309817125
"5560" 27 "WALKING" "fBodyAccJerkmeanFreqY" -0.226365823631579
"5561" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.294651710159091
"5562" 27 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.372671804901961
"5563" 28 "LAYING" "fBodyAccJerkmeanFreqY" 0.0010860935176125
"5564" 28 "SITTING" "fBodyAccJerkmeanFreqY" -0.211341156344444
"5565" 28 "STANDING" "fBodyAccJerkmeanFreqY" -0.350627823255696
"5566" 28 "WALKING" "fBodyAccJerkmeanFreqY" -0.492410732962963
"5567" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.393681484543478
"5568" 28 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.362750971627451
"5569" 29 "LAYING" "fBodyAccJerkmeanFreqY" 0.134734984846377
"5570" 29 "SITTING" "fBodyAccJerkmeanFreqY" 0.0277396724596667
"5571" 29 "STANDING" "fBodyAccJerkmeanFreqY" -0.0558737239646154
"5572" 29 "WALKING" "fBodyAccJerkmeanFreqY" -0.0699038849622642
"5573" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.206525790529167
"5574" 29 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.444248720204082
"5575" 30 "LAYING" "fBodyAccJerkmeanFreqY" -0.141961208041714
"5576" 30 "SITTING" "fBodyAccJerkmeanFreqY" -0.127783839180645
"5577" 30 "STANDING" "fBodyAccJerkmeanFreqY" -0.265980374040678
"5578" 30 "WALKING" "fBodyAccJerkmeanFreqY" -0.274838924907692
"5579" 30 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.425051654887097
"5580" 30 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqY" -0.536743839846154
"5581" 1 "LAYING" "fBodyAccJerkmeanFreqZ" 0.02438794528
"5582" 1 "SITTING" "fBodyAccJerkmeanFreqZ" 0.0923920032553192
"5583" 1 "STANDING" "fBodyAccJerkmeanFreqZ" 0.138581478749057
"5584" 1 "WALKING" "fBodyAccJerkmeanFreqZ" -0.185530281244211
"5585" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" 0.00937223889183673
"5586" 1 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.551104284150943
"5587" 2 "LAYING" "fBodyAccJerkmeanFreqZ" 0.190558218145833
"5588" 2 "SITTING" "fBodyAccJerkmeanFreqZ" 0.0929030630369565
"5589" 2 "STANDING" "fBodyAccJerkmeanFreqZ" 0.0396498183462963
"5590" 2 "WALKING" "fBodyAccJerkmeanFreqZ" -0.254846438755932
"5591" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.234703932446809
"5592" 2 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.374218484791667
"5593" 3 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0448196905903226
"5594" 3 "SITTING" "fBodyAccJerkmeanFreqZ" -0.0437473433390385
"5595" 3 "STANDING" "fBodyAccJerkmeanFreqZ" -0.112367641836066
"5596" 3 "WALKING" "fBodyAccJerkmeanFreqZ" -0.346946648103448
"5597" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.274421716
"5598" 3 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.442664136271186
"5599" 4 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0770211165
"5600" 4 "SITTING" "fBodyAccJerkmeanFreqZ" 0.012245576986
"5601" 4 "STANDING" "fBodyAccJerkmeanFreqZ" 0.0711056632839286
"5602" 4 "WALKING" "fBodyAccJerkmeanFreqZ" -0.325737503675
"5603" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.169702261222222
"5604" 4 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.319649297096154
"5605" 5 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0916938788480769
"5606" 5 "SITTING" "fBodyAccJerkmeanFreqZ" -0.0644960732795455
"5607" 5 "STANDING" "fBodyAccJerkmeanFreqZ" -0.0333637020357143
"5608" 5 "WALKING" "fBodyAccJerkmeanFreqZ" -0.3441509245
"5609" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.303523360659574
"5610" 5 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.339640932702128
"5611" 6 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0784684032122807
"5612" 6 "SITTING" "fBodyAccJerkmeanFreqZ" -0.0913484667963636
"5613" 6 "STANDING" "fBodyAccJerkmeanFreqZ" -0.0715339890175439
"5614" 6 "WALKING" "fBodyAccJerkmeanFreqZ" -0.104129449033509
"5615" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.0348254245729167
"5616" 6 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.401683801941176
"5617" 7 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0945605852
"5618" 7 "SITTING" "fBodyAccJerkmeanFreqZ" -0.0857527580416667
"5619" 7 "STANDING" "fBodyAccJerkmeanFreqZ" -0.0891602062907547
"5620" 7 "WALKING" "fBodyAccJerkmeanFreqZ" -0.244831719878947
"5621" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.382024151510638
"5622" 7 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.62755547372549
"5623" 8 "LAYING" "fBodyAccJerkmeanFreqZ" 0.120248739635185
"5624" 8 "SITTING" "fBodyAccJerkmeanFreqZ" 0.00883768081521739
"5625" 8 "STANDING" "fBodyAccJerkmeanFreqZ" 0.0692831244296296
"5626" 8 "WALKING" "fBodyAccJerkmeanFreqZ" -0.2474853992125
"5627" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.180391338523684
"5628" 8 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.368783012195122
"5629" 9 "LAYING" "fBodyAccJerkmeanFreqZ" -0.094374360132
"5630" 9 "SITTING" "fBodyAccJerkmeanFreqZ" -0.267665734806
"5631" 9 "STANDING" "fBodyAccJerkmeanFreqZ" -0.128067958244444
"5632" 9 "WALKING" "fBodyAccJerkmeanFreqZ" -0.366570477826923
"5633" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.330318261928571
"5634" 9 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.547022216326531
"5635" 10 "LAYING" "fBodyAccJerkmeanFreqZ" 0.146112721943103
"5636" 10 "SITTING" "fBodyAccJerkmeanFreqZ" 0.117530736503704
"5637" 10 "STANDING" "fBodyAccJerkmeanFreqZ" 0.00562873853409091
"5638" 10 "WALKING" "fBodyAccJerkmeanFreqZ" 0.0557990906603774
"5639" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" 0.0189821663447368
"5640" 10 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.328583308468085
"5641" 11 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0300169449866667
"5642" 11 "SITTING" "fBodyAccJerkmeanFreqZ" 0.0755982625849057
"5643" 11 "STANDING" "fBodyAccJerkmeanFreqZ" 0.120740566368085
"5644" 11 "WALKING" "fBodyAccJerkmeanFreqZ" -0.0923919508661017
"5645" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.244414661282609
"5646" 11 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.482497119833333
"5647" 12 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0239504464626667
"5648" 12 "SITTING" "fBodyAccJerkmeanFreqZ" -0.0568306535470588
"5649" 12 "STANDING" "fBodyAccJerkmeanFreqZ" 0.0113820599131148
"5650" 12 "WALKING" "fBodyAccJerkmeanFreqZ" -0.18200755164
"5651" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.0985623112521739
"5652" 12 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.323446377115385
"5653" 13 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0584183074479032
"5654" 13 "SITTING" "fBodyAccJerkmeanFreqZ" 0.0921106028122449
"5655" 13 "STANDING" "fBodyAccJerkmeanFreqZ" 0.106886230594386
"5656" 13 "WALKING" "fBodyAccJerkmeanFreqZ" -0.204509715375614
"5657" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.304013848034043
"5658" 13 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.504002904418182
"5659" 14 "LAYING" "fBodyAccJerkmeanFreqZ" -0.0887922483196078
"5660" 14 "SITTING" "fBodyAccJerkmeanFreqZ" -0.149511316833333
"5661" 14 "STANDING" "fBodyAccJerkmeanFreqZ" -0.0690826053566667
"5662" 14 "WALKING" "fBodyAccJerkmeanFreqZ" -0.323114421728814
"5663" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.295300085844444
"5664" 14 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.52152949537037
"5665" 15 "LAYING" "fBodyAccJerkmeanFreqZ" 0.00103397312222222
"5666" 15 "SITTING" "fBodyAccJerkmeanFreqZ" 0.039756001679661
"5667" 15 "STANDING" "fBodyAccJerkmeanFreqZ" 0.0650475083622642
"5668" 15 "WALKING" "fBodyAccJerkmeanFreqZ" -0.186832027011111
"5669" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.117402352561905
"5670" 15 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.313514801541667
"5671" 16 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0652078600842857
"5672" 16 "SITTING" "fBodyAccJerkmeanFreqZ" 0.0110173707550725
"5673" 16 "STANDING" "fBodyAccJerkmeanFreqZ" -0.00527777880897436
"5674" 16 "WALKING" "fBodyAccJerkmeanFreqZ" -0.453928997882353
"5675" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.376637686702128
"5676" 16 "WALKING_UPSTAIRS" "fBodyAccJerkmeanFreqZ" -0.519560112156863
"5677" 17 "LAYING" "fBodyAccJerkmeanFreqZ" 0.0265752327492958
"5678" 17 "SITTING" "fBodyAccJerkmeanFreqZ" 0.099508166859375
"5679" 17 "STANDING" "fBodyAccJerkmeanFreqZ" 0.0847226210125641
